NO,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,TARGET
5499,-68,-72,-79,-69,-83,-61,42
5500,-69,-72,-78,-69,-81,-61,42
5501,-70,-72,-78,-69,-81,-61,42
5502,-70,-72,-76,-70,-81,-61,42
5503,-71,-72,-75,-70,-82,-61,42
5504,-70,-73,-75,-69,-78,-62,42
5505,-70,-71,-66,-69,-83,-61,42
5506,-69,-71,-66,-69,-77,-59,42
5507,-68,-72,-77,-69,-81,-61,42
5508,-68,-71,-80,-69,-80,-61,42
5509,-70,-72,-78,-70,-78,-61,42
5510,-69,-70,-76,-69,-79,-62,42
5511,-68,-71,-78,-70,-80,-61,42
5512,-68,-72,-77,-69,-80,-61,42
5513,-68,-72,-78,-69,-81,-61,42
5514,-68,-72,-79,-69,-75,-62,42
5515,-68,-71,-80,-69,-79,-61,42
5516,-68,-71,-76,-69,-80,-59,42
5517,-69,-71,-76,-70,-84,-61,42
5518,-69,-72,-78,-69,-81,-61,42
5519,-68,-71,-77,-69,-83,-60,42
5520,-69,-71,-75,-69,-76,-62,42
5521,-70,-71,-75,-67,-80,-62,42
5522,-69,-73,-76,-69,-81,-61,42
5523,-69,-72,-79,-69,-82,-61,42
5524,-68,-71,-78,-69,-80,-61,42
5525,-72,-72,-66,-68,-76,-61,42
5526,-69,-73,-78,-67,-79,-62,42
5527,-70,-74,-75,-70,-78,-61,42
5528,-70,-72,-76,-69,-78,-62,42
5529,-69,-72,-77,-70,-78,-61,42
5530,-80,-96,-68,-71,-79,-63,32
5531,-76,-75,-69,-67,-73,-65,32
5532,-87,-81,-68,-66,-75,-63,32
5533,-85,-85,-67,-68,-76,-62,32
5534,-82,-84,-66,-70,-77,-63,32
5535,-82,-86,-67,-69,-77,-64,32
5536,-79,-85,-67,-70,-77,-63,32
5537,-80,-85,-66,-71,-77,-64,32
5538,-80,-96,-66,-70,-77,-64,32
5539,-79,-90,-63,-63,-74,-64,32
5540,-78,-88,-66,-71,-78,-65,32
5541,-78,-86,-66,-70,-77,-64,32
5542,-84,-69,-63,-62,-73,-60,32
5543,-78,-85,-66,-70,-78,-66,32
5544,-78,-84,-65,-70,-77,-65,32
5545,-79,-86,-66,-71,-78,-65,32
5546,-78,-90,-66,-71,-78,-65,32
5547,-79,-84,-66,-70,-78,-66,32
5548,-79,-85,-66,-61,-78,-64,32
5549,-79,-70,-63,-61,-73,-60,32
5550,-78,-87,-65,-71,-78,-65,32
5551,-79,-85,-65,-69,-77,-66,32
5552,-77,-87,-66,-67,-77,-65,32
5553,-79,-88,-65,-71,-77,-66,32
5554,-79,-87,-65,-71,-78,-65,32
5555,-78,-87,-65,-71,-77,-67,32
5556,-78,-84,-66,-72,-76,-65,32
5557,-78,-90,-64,-72,-77,-65,32
5558,-78,-86,-66,-72,-77,-65,32
5559,-79,-91,-66,-71,-77,-65,32
5560,-78,-87,-65,-71,-72,-66,32
5561,-79,-72,-63,-71,-79,-65,32
5562,-76,-83,-66,-71,-78,-64,32
5563,-78,-86,-66,-71,-78,-64,32
5564,-75,-83,-67,-70,-78,-63,32
5565,-76,-84,-63,-71,-78,-64,32
5566,-77,-83,-66,-72,-78,-65,32
5567,-78,-83,-66,-71,-78,-64,32
5568,-76,-82,-66,-72,-78,-65,32
5569,-78,-84,-66,-72,-79,-65,32
5570,-76,-84,-66,-72,-78,-64,32
5571,-76,-80,-66,-72,-78,-64,32
5572,-77,-84,-66,-71,-78,-64,32
5573,-76,-82,-66,-72,-78,-65,32
5574,-76,-83,-66,-71,-78,-64,32
5575,-77,-72,-67,-72,-79,-60,32
5576,-77,-83,-66,-72,-78,-65,32
5577,-75,-85,-67,-71,-77,-64,32
5578,-75,-84,-66,-71,-78,-64,32
5579,-75,-81,-67,-70,-78,-63,32
5580,-75,-82,-67,-70,-78,-63,32
5581,-76,-82,-66,-71,-78,-64,32
5582,-77,-84,-66,-71,-78,-63,32
5583,-76,-83,-66,-71,-79,-64,32
5584,-76,-81,-65,-72,-79,-66,32
5585,-77,-82,-66,-72,-79,-67,32
5586,-76,-81,-66,-72,-79,-66,32
5587,-77,-82,-66,-71,-78,-66,32
5588,-77,-82,-66,-73,-80,-66,32
5589,-79,-71,-62,-61,-75,-59,32
5590,-78,-79,-66,-71,-79,-67,32
5591,-78,-71,-62,-60,-75,-59,32
5592,-77,-79,-66,-71,-79,-67,32
5593,-77,-80,-66,-72,-79,-66,32
5594,-78,-80,-65,-71,-78,-67,32
5595,-76,-82,-65,-72,-78,-66,32
5596,-77,-83,-63,-71,-74,-65,32
5597,-76,-81,-66,-71,-79,-66,32
5598,-78,-82,-65,-70,-78,-67,32
5599,-77,-80,-65,-67,-78,-67,32
5600,-74,-71,-62,-70,-75,-59,32
5601,-77,-81,-66,-69,-79,-67,32
5602,-77,-80,-66,-70,-78,-66,32
5603,-77,-81,-66,-70,-78,-67,32
5604,-76,-81,-65,-70,-79,-67,32
5605,-76,-81,-65,-70,-79,-66,32
5606,-78,-80,-64,-70,-79,-67,32
5607,-78,-81,-66,-71,-79,-65,32
5608,-80,-80,-66,-70,-79,-67,32
5609,-80,-81,-66,-70,-79,-67,32
5610,-79,-84,-65,-71,-78,-66,32
5611,-77,-81,-63,-71,-80,-66,32
5612,-81,-83,-65,-61,-79,-66,32
5613,-78,-72,-65,-71,-80,-66,32
5614,-79,-86,-62,-60,-79,-64,32
5615,-79,-82,-65,-71,-79,-67,32
5616,-78,-82,-65,-71,-79,-65,32
5617,-78,-83,-65,-72,-79,-65,32
5618,-78,-81,-65,-72,-80,-66,32
5619,-79,-84,-65,-72,-79,-66,32
5620,-76,-70,-62,-60,-76,-59,32
5621,-78,-71,-63,-72,-75,-66,32
5622,-77,-82,-66,-71,-79,-67,32
5623,-77,-85,-66,-72,-80,-65,32
5624,-78,-82,-65,-71,-80,-66,32
5625,-78,-83,-65,-71,-80,-66,32
5626,-77,-83,-65,-71,-79,-66,32
5627,-80,-82,-65,-70,-79,-67,32
5628,-79,-82,-65,-70,-79,-66,32
5629,-80,-80,-65,-69,-78,-67,32
5630,-75,-70,-62,-71,-80,-60,32
5631,-79,-84,-65,-70,-79,-67,32
5632,-78,-81,-65,-70,-79,-67,32
5633,-78,-81,-65,-69,-78,-67,32
5634,-79,-83,-65,-70,-79,-66,32
5635,-77,-83,-65,-71,-79,-67,32
5636,-78,-82,-65,-70,-79,-67,32
5637,-78,-80,-62,-69,-79,-67,32
5638,-78,-83,-65,-70,-79,-66,32
5639,-78,-81,-65,-70,-79,-67,32
5640,-78,-84,-65,-70,-80,-67,32
5641,-77,-82,-66,-70,-79,-68,32
5642,-78,-85,-65,-70,-78,-66,32
5643,-78,-83,-65,-70,-78,-66,32
5644,-79,-84,-65,-70,-78,-68,32
5645,-77,-84,-65,-70,-78,-66,32
5646,-75,-71,-65,-71,-78,-68,32
5647,-78,-85,-65,-72,-79,-60,32
5648,-78,-90,-65,-70,-79,-64,32
5649,-78,-87,-65,-71,-77,-67,32
5650,-78,-86,-65,-71,-79,-67,32
5651,-76,-91,-65,-70,-78,-65,32
5652,-76,-94,-66,-69,-78,-64,32
5653,-76,-92,-66,-69,-77,-63,32
5654,-78,-93,-65,-70,-78,-65,32
5655,-78,-97,-65,-70,-78,-64,32
5656,-77,-90,-66,-71,-79,-65,32
5657,-77,-93,-66,-70,-74,-65,32
5658,-77,-87,-66,-63,-79,-62,32
5659,-78,-95,-65,-71,-79,-66,32
5660,-77,-90,-65,-71,-79,-64,32
5661,-77,-95,-65,-71,-77,-66,32
5662,-76,-91,-66,-71,-78,-66,32
5663,-77,-90,-65,-71,-78,-66,32
5664,-78,-72,-65,-72,-79,-67,32
5665,-78,-89,-65,-72,-78,-67,32
5666,-78,-91,-66,-72,-79,-66,32
5667,-78,-90,-65,-72,-80,-66,32
5668,-79,-88,-64,-72,-79,-67,32
5669,-79,-84,-64,-71,-78,-67,32
5670,-75,-85,-66,-71,-77,-65,32
5671,-76,-86,-65,-70,-76,-66,32
5672,-78,-86,-65,-71,-78,-66,32
5673,-76,-88,-66,-71,-79,-66,32
5674,-77,-85,-65,-72,-79,-67,32
5675,-77,-84,-64,-72,-80,-68,32
5676,-79,-91,-64,-71,-79,-67,32
5677,-77,-86,-65,-71,-82,-66,32
5678,-79,-86,-65,-67,-79,-64,32
5679,-79,-87,-66,-70,-79,-64,32
5680,-78,-86,-65,-72,-80,-66,32
5681,-77,-81,-65,-71,-79,-66,32
5682,-78,-85,-64,-71,-79,-67,32
5683,-76,-83,-65,-71,-79,-65,32
5684,-76,-86,-65,-71,-74,-66,32
5685,-76,-84,-65,-71,-79,-67,32
5686,-78,-84,-64,-70,-78,-68,32
5687,-76,-82,-64,-70,-78,-68,32
5688,-77,-82,-64,-69,-78,-69,32
5689,-75,-83,-64,-71,-78,-68,32
5690,-75,-84,-65,-71,-77,-68,32
5691,-76,-82,-64,-71,-78,-69,32
5692,-77,-85,-64,-70,-77,-70,32
5693,-75,-82,-65,-60,-74,-68,32
5694,-76,-76,-62,-70,-77,-59,32
5695,-75,-83,-65,-71,-78,-66,32
5696,-77,-89,-65,-71,-79,-64,32
5697,-77,-84,-65,-71,-78,-67,32
5698,-76,-71,-63,-60,-74,-59,32
5699,-76,-83,-65,-71,-77,-67,32
5700,-75,-87,-61,-70,-76,-65,32
5701,-76,-85,-65,-70,-78,-66,32
5702,-76,-86,-66,-70,-77,-66,32
5703,-77,-85,-65,-71,-78,-66,32
5704,-78,-87,-66,-71,-79,-64,32
5705,-77,-82,-66,-71,-79,-66,32
5706,-76,-87,-68,-71,-78,-67,32
5707,-77,-83,-65,-70,-78,-68,32
5708,-79,-84,-64,-70,-79,-69,32
5709,-75,-81,-65,-71,-79,-67,32
5710,-77,-84,-64,-70,-78,-69,32
5711,-77,-81,-65,-69,-78,-69,32
5712,-77,-81,-64,-69,-78,-68,32
5713,-76,-82,-64,-70,-78,-69,32
5714,-77,-84,-64,-70,-78,-68,32
5715,-76,-83,-65,-70,-78,-68,32
5716,-77,-75,-65,-68,-77,-68,32
5717,-76,-82,-65,-71,-79,-68,32
5718,-77,-85,-64,-70,-78,-69,32
5719,-75,-81,-64,-69,-78,-69,32
5720,-75,-84,-66,-71,-78,-67,32
5721,-74,-83,-66,-71,-78,-65,32
5722,-76,-84,-65,-72,-78,-67,32
5723,-74,-84,-65,-72,-78,-67,32
5724,-76,-86,-65,-72,-79,-67,32
5725,-75,-84,-65,-71,-79,-66,32
5726,-75,-85,-66,-71,-78,-65,32
5727,-76,-87,-65,-72,-79,-67,32
5728,-76,-84,-65,-72,-78,-67,32
5729,-76,-84,-64,-71,-78,-68,32
5730,-75,-85,-65,-71,-78,-67,32
5731,-74,-86,-65,-70,-78,-66,32
5732,-74,-87,-66,-71,-77,-66,32
5733,-76,-84,-65,-71,-80,-66,32
5734,-77,-89,-64,-71,-78,-67,32
5735,-75,-84,-64,-71,-78,-68,32
5736,-74,-88,-65,-70,-77,-65,32
5737,-76,-83,-64,-72,-78,-68,32
5738,-77,-88,-64,-70,-74,-69,32
5739,-74,-86,-64,-71,-77,-68,32
5740,-75,-76,-65,-71,-77,-66,32
5741,-74,-86,-62,-61,-74,-66,32
5742,-74,-85,-66,-70,-78,-64,32
5743,-76,-88,-62,-71,-78,-66,32
5744,-76,-87,-64,-70,-77,-69,32
5745,-75,-85,-65,-70,-76,-67,32
5746,-76,-87,-64,-70,-77,-69,32
5747,-72,-86,-64,-71,-74,-59,32
5748,-77,-85,-64,-70,-79,-69,32
5749,-75,-85,-64,-71,-77,-67,32
5750,-75,-87,-65,-70,-77,-67,32
5751,-76,-89,-65,-70,-77,-67,32
5752,-75,-87,-65,-71,-77,-67,32
5753,-76,-88,-64,-70,-78,-69,32
5754,-76,-83,-64,-70,-78,-69,32
5755,-75,-86,-64,-71,-77,-69,32
5756,-77,-83,-64,-70,-77,-69,32
5757,-75,-89,-65,-60,-77,-67,32
5758,-74,-85,-60,-71,-74,-67,32
5759,-76,-88,-63,-71,-78,-67,32
5760,-76,-82,-64,-70,-77,-68,32
5761,-75,-89,-65,-71,-77,-66,32
5762,-75,-85,-64,-72,-78,-68,32
5763,-76,-87,-64,-69,-77,-60,32
5764,-75,-85,-63,-71,-77,-67,32
5765,-76,-86,-64,-70,-78,-69,32
5766,-76,-84,-64,-70,-78,-69,32
5767,-76,-88,-62,-70,-77,-69,32
5768,-76,-83,-64,-70,-77,-68,32
5769,-73,-88,-66,-70,-76,-66,32
5770,-75,-80,-65,-70,-76,-69,32
5771,-78,-80,-64,-66,-77,-69,32
5772,-77,-81,-65,-68,-78,-68,32
5773,-76,-79,-65,-70,-78,-67,32
5774,-75,-83,-65,-71,-78,-63,32
5775,-74,-83,-65,-71,-79,-65,32
5776,-74,-85,-65,-71,-78,-65,32
5777,-74,-84,-65,-71,-79,-66,32
5778,-75,-88,-65,-71,-78,-68,32
5779,-74,-85,-65,-71,-78,-69,32
5780,-75,-86,-65,-71,-78,-67,32
5781,-76,-83,-65,-71,-79,-69,32
5782,-76,-85,-64,-72,-79,-68,32
5783,-74,-84,-65,-72,-78,-68,32
5784,-72,-81,-62,-60,-74,-58,32
5785,-74,-83,-65,-71,-79,-67,32
5786,-83,-82,-67,-72,-78,-66,32
5787,-75,-79,-67,-69,-74,-64,32
5788,-77,-78,-65,-71,-74,-66,32
5789,-77,-79,-65,-68,-73,-66,32
5790,-80,-79,-65,-70,-74,-65,32
5791,-77,-79,-63,-72,-79,-66,32
5792,-78,-76,-66,-70,-73,-65,32
5793,-87,-78,-65,-70,-77,-65,32
5794,-75,-79,-65,-70,-76,-65,32
5795,-82,-82,-65,-69,-75,-65,32
5796,-83,-80,-64,-68,-76,-67,32
5797,-86,-83,-65,-71,-75,-66,32
5798,-82,-79,-66,-70,-75,-66,32
5799,-85,-81,-65,-71,-75,-67,32
5800,-82,-82,-65,-71,-75,-66,32
5801,-85,-82,-65,-71,-76,-67,32
5802,-87,-83,-65,-71,-75,-67,32
5803,-90,-84,-64,-72,-76,-67,32
5804,-85,-66,-62,-61,-72,-60,32
5805,-88,-83,-64,-70,-76,-66,32
5806,-75,-83,-64,-72,-74,-60,32
5807,-91,-84,-65,-71,-75,-67,32
5808,-86,-85,-65,-71,-75,-66,32
5809,-85,-81,-65,-70,-75,-66,32
5810,-85,-83,-65,-70,-75,-66,32
5811,-86,-82,-65,-70,-76,-65,32
5812,-87,-83,-64,-70,-75,-66,32
5813,-89,-83,-65,-71,-75,-67,32
5814,-90,-86,-64,-70,-75,-67,32
5815,-88,-85,-64,-70,-74,-68,32
5816,-85,-85,-65,-70,-75,-68,32
5817,-84,-86,-65,-70,-75,-67,32
5818,-75,-67,-65,-62,-75,-60,32
5819,-86,-83,-65,-70,-75,-67,32
5820,-84,-82,-65,-62,-75,-66,32
5821,-92,-84,-65,-70,-75,-67,32
5822,-88,-83,-65,-70,-75,-67,32
5823,-75,-65,-62,-63,-72,-61,32
5824,-84,-83,-65,-70,-75,-66,32
5825,-82,-80,-66,-70,-75,-66,32
5826,-83,-82,-65,-70,-75,-66,32
5827,-84,-83,-64,-70,-75,-67,32
5828,-75,-66,-65,-63,-72,-66,32
5829,-84,-84,-64,-70,-76,-65,32
5830,-84,-84,-64,-70,-75,-67,32
5831,-84,-85,-65,-70,-72,-67,32
5832,-82,-82,-65,-68,-75,-65,32
5833,-82,-84,-65,-69,-75,-66,32
5834,-83,-66,-64,-70,-75,-67,32
5835,-77,-66,-62,-62,-72,-61,32
5836,-81,-84,-64,-70,-74,-67,32
5837,-81,-82,-64,-70,-74,-65,32
5838,-83,-82,-64,-62,-75,-61,32
5839,-81,-84,-64,-70,-75,-66,32
5840,-82,-85,-65,-70,-75,-66,32
5841,-83,-85,-62,-71,-74,-67,32
5842,-82,-84,-64,-70,-75,-66,32
5843,-83,-84,-64,-71,-75,-66,32
5844,-84,-86,-64,-71,-75,-60,32
5845,-84,-83,-64,-71,-75,-66,32
5846,-83,-81,-65,-71,-75,-66,32
5847,-87,-83,-64,-71,-75,-67,32
5848,-87,-83,-63,-70,-75,-67,32
5849,-86,-82,-65,-70,-74,-66,32
5850,-88,-81,-66,-70,-75,-67,32
5851,-88,-84,-63,-70,-75,-67,32
5852,-87,-81,-65,-70,-75,-66,32
5853,-88,-84,-64,-70,-75,-67,32
5854,-87,-80,-64,-70,-75,-66,32
5855,-87,-84,-64,-70,-75,-67,32
5856,-86,-84,-64,-70,-75,-67,32
5857,-86,-83,-63,-70,-76,-67,32
5858,-78,-83,-64,-71,-74,-67,32
5859,-83,-84,-64,-71,-74,-67,32
5860,-84,-85,-64,-71,-75,-67,32
5861,-84,-85,-64,-70,-75,-68,32
5862,-86,-89,-64,-70,-74,-67,32
5863,-82,-83,-65,-70,-75,-67,32
5864,-86,-82,-64,-70,-75,-66,32
5865,-86,-85,-64,-70,-75,-67,32
5866,-82,-85,-64,-70,-75,-61,32
5867,-83,-82,-65,-70,-75,-66,32
5868,-86,-85,-65,-71,-73,-67,32
5869,-85,-82,-65,-70,-75,-67,32
5870,-87,-87,-65,-70,-74,-68,32
5871,-86,-85,-64,-70,-74,-67,32
5872,-84,-85,-64,-70,-75,-67,32
5873,-85,-85,-64,-70,-75,-67,32
5874,-83,-83,-62,-70,-75,-67,32
5875,-86,-83,-64,-69,-75,-67,32
5876,-84,-67,-64,-70,-74,-67,32
5877,-83,-84,-63,-70,-74,-68,32
5878,-84,-82,-64,-69,-75,-67,32
5879,-80,-86,-64,-69,-74,-67,32
5880,-84,-83,-64,-70,-75,-67,32
5881,-85,-67,-64,-69,-75,-67,32
5882,-88,-85,-64,-69,-75,-67,32
5883,-86,-84,-64,-69,-74,-67,32
5884,-87,-83,-64,-69,-75,-67,32
5885,-84,-85,-64,-70,-75,-68,32
5886,-83,-84,-64,-70,-76,-67,32
5887,-85,-84,-63,-69,-75,-67,32
5888,-88,-82,-62,-69,-75,-67,32
5889,-86,-84,-64,-61,-74,-67,32
5890,-74,-83,-64,-62,-71,-60,32
5891,-85,-83,-63,-69,-72,-67,32
5892,-75,-84,-64,-69,-75,-66,32
5893,-82,-80,-64,-69,-74,-65,32
5894,-80,-83,-65,-69,-75,-67,32
5895,-81,-84,-64,-70,-75,-67,32
5896,-74,-66,-64,-62,-75,-66,32
5897,-74,-83,-64,-61,-72,-66,32
5898,-85,-82,-64,-69,-75,-66,32
5899,-84,-82,-64,-69,-75,-67,32
5900,-83,-84,-64,-70,-75,-67,32
5901,-82,-67,-62,-62,-72,-61,32
5902,-83,-81,-65,-69,-75,-67,32
5903,-83,-81,-64,-69,-75,-66,32
5904,-83,-83,-63,-68,-75,-67,32
5905,-83,-86,-64,-69,-74,-67,32
5906,-87,-83,-64,-69,-75,-67,32
5907,-85,-67,-64,-69,-75,-60,32
5908,-84,-84,-64,-70,-75,-67,32
5909,-83,-85,-64,-70,-74,-66,32
5910,-85,-84,-64,-70,-75,-67,32
5911,-84,-83,-64,-70,-74,-67,32
5912,-83,-84,-64,-71,-75,-67,32
5913,-82,-85,-64,-70,-75,-67,32
5914,-85,-84,-64,-70,-74,-67,32
5915,-85,-83,-63,-70,-74,-67,32
5916,-84,-83,-61,-70,-75,-67,32
5917,-86,-84,-65,-70,-74,-67,32
5918,-85,-87,-63,-70,-75,-65,32
5919,-82,-82,-65,-70,-76,-66,32
5920,-84,-84,-64,-70,-75,-67,32
5921,-84,-85,-64,-70,-75,-67,32
5922,-82,-83,-63,-70,-75,-67,32
5923,-85,-83,-64,-70,-75,-66,32
5924,-84,-87,-64,-70,-75,-66,32
5925,-81,-86,-64,-70,-74,-67,32
5926,-82,-84,-64,-71,-74,-67,32
5927,-85,-83,-65,-69,-74,-67,32
5928,-85,-86,-64,-68,-74,-68,32
5929,-83,-86,-63,-69,-74,-67,32
5930,-87,-85,-63,-68,-74,-68,32
5931,-87,-87,-63,-68,-74,-67,32
5932,-84,-84,-64,-69,-74,-67,32
5933,-86,-84,-64,-68,-74,-67,32
5934,-86,-87,-64,-69,-74,-67,32
5935,-83,-85,-64,-69,-74,-68,32
5936,-87,-86,-64,-69,-74,-67,32
5937,-87,-85,-64,-69,-74,-67,32
5938,-86,-84,-62,-69,-75,-66,32
5939,-90,-67,-64,-68,-72,-60,32
5940,-89,-85,-64,-69,-75,-67,32
5941,-89,-84,-64,-69,-74,-66,32
5942,-87,-82,-64,-69,-75,-67,32
5943,-87,-85,-64,-70,-75,-67,32
5944,-88,-83,-65,-69,-74,-67,32
5945,-91,-83,-65,-69,-75,-67,32
5946,-86,-82,-61,-69,-75,-60,32
5947,-85,-67,-64,-70,-75,-66,32
5948,-85,-86,-65,-70,-75,-67,32
5949,-85,-83,-64,-70,-74,-67,32
5950,-88,-83,-64,-69,-75,-66,32
5951,-87,-82,-64,-69,-74,-66,32
5952,-88,-84,-64,-69,-75,-66,32
5953,-92,-83,-65,-69,-74,-60,32
5954,-87,-87,-64,-68,-74,-67,32
5955,-88,-83,-65,-69,-75,-66,32
5956,-90,-85,-64,-69,-75,-66,32
5957,-90,-83,-64,-68,-75,-67,32
5958,-89,-84,-63,-68,-74,-67,32
5959,-94,-83,-64,-68,-74,-67,32
5960,-74,-84,-64,-69,-74,-66,32
5961,-87,-84,-64,-68,-75,-67,32
5962,-84,-84,-63,-69,-74,-67,32
5963,-82,-83,-64,-69,-74,-67,32
5964,-86,-84,-63,-69,-78,-67,32
5965,-85,-84,-64,-70,-75,-67,32
5966,-84,-83,-64,-70,-75,-67,32
5967,-87,-85,-62,-69,-75,-67,32
5968,-88,-84,-63,-69,-75,-66,32
5969,-88,-83,-63,-69,-75,-66,32
5970,-82,-85,-63,-69,-79,-66,32
5971,-82,-84,-63,-69,-74,-67,32
5972,-85,-85,-63,-70,-74,-66,32
5973,-84,-85,-63,-69,-72,-60,32
5974,-81,-89,-63,-70,-74,-67,32
5975,-82,-83,-62,-70,-75,-66,32
5976,-82,-83,-64,-69,-74,-65,32
5977,-83,-84,-64,-69,-75,-66,32
5978,-81,-83,-63,-70,-76,-66,32
5979,-81,-83,-63,-70,-75,-66,32
5980,-88,-83,-64,-69,-74,-67,32
5981,-84,-82,-64,-69,-75,-66,32
5982,-83,-82,-63,-69,-75,-66,32
5983,-83,-84,-64,-68,-75,-66,32
5984,-85,-82,-64,-70,-74,-66,32
5985,-85,-83,-64,-68,-75,-66,32
5986,-85,-85,-63,-69,-76,-66,32
5987,-83,-82,-64,-68,-75,-64,32
5988,-74,-85,-63,-68,-75,-66,32
5989,-87,-84,-64,-69,-76,-66,32
5990,-86,-83,-64,-68,-75,-66,32
5991,-84,-82,-64,-69,-75,-65,32
5992,-74,-65,-61,-61,-71,-61,32
5993,-89,-85,-63,-68,-75,-67,32
5994,-85,-87,-64,-68,-74,-67,32
5995,-85,-83,-63,-68,-75,-66,32
5996,-85,-82,-63,-69,-75,-66,32
5997,-89,-88,-63,-68,-75,-61,32
5998,-86,-87,-62,-69,-75,-68,32
5999,-82,-85,-63,-69,-75,-68,32
6000,-83,-86,-63,-69,-75,-67,32
6001,-85,-93,-63,-68,-74,-67,32
6002,-83,-88,-63,-69,-73,-65,32
6003,-83,-88,-63,-68,-75,-68,32
6004,-80,-88,-63,-69,-75,-67,32
6005,-83,-90,-63,-68,-75,-67,32
6006,-84,-89,-63,-68,-74,-67,32
6007,-82,-89,-64,-69,-75,-66,32
6008,-82,-90,-63,-69,-75,-68,32
6009,-81,-89,-62,-69,-75,-68,32
6010,-82,-86,-63,-68,-75,-67,32
6011,-83,-87,-63,-68,-74,-67,32
6012,-84,-86,-63,-68,-75,-66,32
6013,-85,-88,-63,-69,-75,-67,32
6014,-84,-92,-63,-70,-74,-67,32
6015,-80,-87,-63,-70,-75,-68,32
6016,-82,-88,-63,-70,-75,-67,32
6017,-86,-97,-63,-69,-75,-67,32
6018,-85,-88,-63,-69,-75,-67,32
6019,-80,-93,-63,-70,-74,-67,32
6020,-80,-85,-63,-69,-76,-66,32
6021,-83,-90,-63,-69,-75,-67,32
6022,-83,-89,-63,-69,-75,-66,32
6023,-85,-85,-64,-68,-73,-67,32
6024,-83,-88,-63,-68,-74,-67,32
6025,-84,-89,-63,-68,-74,-67,32
6026,-81,-86,-63,-68,-74,-67,32
6027,-79,-87,-63,-68,-74,-66,32
6028,-79,-66,-63,-68,-72,-66,32
6029,-79,-66,-62,-69,-74,-67,32
6030,-80,-86,-63,-68,-73,-62,32
6031,-81,-66,-63,-68,-75,-67,32
6032,-80,-87,-62,-69,-75,-67,32
6033,-78,-86,-63,-68,-75,-67,32
6034,-80,-90,-63,-68,-74,-67,32
6035,-81,-90,-63,-68,-74,-67,32
6036,-80,-66,-63,-61,-71,-67,32
6037,-79,-83,-63,-69,-75,-65,32
6038,-74,-91,-63,-69,-74,-67,32
6039,-78,-87,-63,-69,-75,-67,32
6040,-79,-88,-63,-69,-75,-67,32
6041,-78,-86,-63,-69,-75,-67,32
6042,-77,-84,-63,-68,-75,-67,32
6043,-80,-88,-63,-68,-75,-67,32
6044,-80,-90,-61,-68,-75,-68,32
6045,-78,-85,-63,-68,-75,-67,32
6046,-80,-87,-63,-68,-74,-67,32
6047,-89,-72,-60,-70,-81,-65,32
6048,-79,-71,-60,-60,-81,-69,32
6049,-89,-72,-60,-64,-82,-71,22
6050,-87,-72,-61,-64,-84,-71,22
6051,-72,-71,-59,-64,-81,-71,22
6052,-94,-73,-60,-65,-83,-71,22
6053,-90,-72,-60,-65,-82,-71,22
6054,-89,-72,-59,-65,-84,-73,22
6055,-87,-72,-60,-65,-83,-72,22
6056,-86,-73,-59,-67,-84,-72,22
6057,-89,-73,-59,-65,-83,-71,22
6058,-85,-73,-59,-68,-84,-71,22
6059,-88,-73,-60,-67,-84,-72,22
6060,-85,-73,-59,-67,-85,-71,22
6061,-87,-72,-59,-66,-84,-70,22
6062,-72,-72,-59,-66,-84,-69,22
6063,-83,-74,-59,-67,-84,-71,22
6064,-80,-75,-57,-68,-84,-72,22
6065,-79,-75,-59,-68,-84,-71,22
6066,-81,-74,-58,-68,-84,-72,22
6067,-81,-75,-56,-68,-84,-71,22
6068,-84,-74,-58,-67,-84,-71,22
6069,-81,-75,-59,-68,-84,-71,22
6070,-81,-74,-59,-67,-85,-68,22
6071,-77,-76,-59,-67,-85,-72,22
6072,-79,-76,-58,-67,-84,-71,22
6073,-79,-76,-58,-67,-84,-71,22
6074,-84,-73,-59,-67,-84,-71,22
6075,-72,-69,-59,-66,-83,-71,22
6076,-84,-73,-59,-67,-84,-71,22
6077,-89,-72,-59,-67,-84,-72,22
6078,-86,-73,-59,-67,-84,-73,22
6079,-86,-72,-59,-67,-84,-72,22
6080,-84,-74,-59,-68,-84,-71,22
6081,-81,-71,-55,-59,-81,-72,22
6082,-81,-75,-58,-67,-85,-74,22
6083,-78,-75,-55,-67,-85,-73,22
6084,-81,-74,-59,-67,-86,-78,22
6085,-81,-74,-59,-67,-85,-74,22
6086,-72,-75,-58,-68,-85,-74,22
6087,-81,-70,-59,-68,-85,-74,22
6088,-81,-75,-59,-67,-84,-71,22
6089,-86,-73,-58,-67,-83,-71,22
6090,-81,-73,-59,-67,-85,-73,22
6091,-81,-75,-59,-67,-80,-72,22
6092,-79,-75,-58,-67,-84,-72,22
6093,-78,-77,-58,-67,-84,-72,22
6094,-79,-75,-59,-68,-85,-72,22
6095,-82,-73,-59,-66,-84,-71,22
6096,-82,-75,-58,-67,-85,-74,22
6097,-81,-74,-59,-67,-84,-72,22
6098,-71,-71,-55,-60,-81,-74,22
6099,-82,-74,-59,-67,-84,-71,22
6100,-80,-75,-59,-67,-85,-72,22
6101,-84,-73,-59,-67,-81,-71,22
6102,-85,-69,-59,-68,-84,-72,22
6103,-83,-73,-59,-67,-83,-71,22
6104,-73,-71,-55,-59,-79,-74,22
